accumulation_count,clipping_triggered,decoded_press_minimum,decoded_rho_minimum,diagnostic_h1_mode,epoch,input_norm,learning_rate,loss.disabled_components,loss.metadata.channel_weights,loss.metadata.enabled_priors,loss.metadata.reduction,loss.metadata.schema_version,loss.metadata.space,loss.model_bound_clamp_fraction.combined,loss.model_bound_clamp_fraction.press,loss.model_bound_clamp_fraction.rho,loss.model_inverse_clamp_fraction_by_channel.Bcc1,loss.model_inverse_clamp_fraction_by_channel.Bcc2,loss.model_inverse_clamp_fraction_by_channel.Bcc3,loss.model_inverse_clamp_fraction_by_channel.press,loss.model_inverse_clamp_fraction_by_channel.rho,loss.model_inverse_clamp_fraction_by_channel.vel1,loss.model_inverse_clamp_fraction_by_channel.vel2,loss.model_inverse_clamp_fraction_by_channel.vel3,loss.normalized_per_channel_squared_error.Bcc1,loss.normalized_per_channel_squared_error.Bcc2,loss.normalized_per_channel_squared_error.Bcc3,loss.normalized_per_channel_squared_error.press,loss.normalized_per_channel_squared_error.rho,loss.normalized_per_channel_squared_error.vel1,loss.normalized_per_channel_squared_error.vel2,loss.normalized_per_channel_squared_error.vel3,loss.target_bound_clamp_fraction.combined,loss.target_bound_clamp_fraction.press,loss.target_bound_clamp_fraction.rho,loss.target_inverse_clamp_fraction_by_channel.Bcc1,loss.target_inverse_clamp_fraction_by_channel.Bcc2,loss.target_inverse_clamp_fraction_by_channel.Bcc3,loss.target_inverse_clamp_fraction_by_channel.press,loss.target_inverse_clamp_fraction_by_channel.rho,loss.target_inverse_clamp_fraction_by_channel.vel1,loss.target_inverse_clamp_fraction_by_channel.vel2,loss.target_inverse_clamp_fraction_by_channel.vel3,loss.total,loss_finite,microbatch,mode,nonfinite,nonfinite_count,optimizer_seconds,optimizer_update,pair_index,parameter_update_norm,prediction_norm,source_snapshot,target_norm,target_snapshot,total_gradient_norm_clipped,total_gradient_norm_unclipped,total_loss
4,False,8.397221972700208e-05,0.0006245411350391805,,0,3159.412841796875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433809161186218,4.989375114440918,10.868072509765625,0.899192750453949,1.129249095916748,0.8078603744506836,6.905636787414551,11.28808879852295,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.212890625,0.0,0.0,0.0,0.0341796875,0.201904296875,37.43085479736328,True,0,plain,False,0,0.0,False,42,,106.64690399169922,53,3128.644287109375,54,1.4075334072113037,1.4075334072113037,37.43085479736328
4,False,8.279651956399903e-05,0.000612316420301795,,0,3260.31982421875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694196224212646,5.577913761138916,11.800849914550781,0.9026710987091064,1.1542322635650635,0.8708715438842773,6.9635162353515625,12.038436889648438,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.229248046875,0.0,0.0,0.0,0.033447265625,0.216064453125,39.87791442871094,True,1,plain,False,0,0.0,False,48,,107.15950012207031,59,3228.75830078125,60,2.9008748531341553,2.9008748531341553,39.87791442871094
4,False,8.203650213545188e-05,0.0006043586763553321,,0,3339.499755859375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184287071228027,6.678653240203857,12.451068878173828,0.9001575708389282,1.1908190250396729,0.9552512764930725,6.813600540161133,12.335369110107422,0.000244140625,0.00048828125,0.0,0.0,0.0,0.246337890625,0.0,0.0,0.0,0.032470703125,0.2373046875,41.9433479309082,True,2,plain,False,0,0.0,False,55,,107.97924041748047,66,3310.114990234375,67,4.469851493835449,4.469851493835449,41.9433479309082
4,True,8.309605618705973e-05,0.0005898670060560107,,0,3264.41162109375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49664193391799927,4.32056999206543,11.935903549194336,0.7977122068405151,1.0417213439941406,1.0784059762954712,5.792177677154541,13.854715347290039,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.228759765625,0.0,0.0,0.0,0.036376953125,0.234619140625,39.317848205566406,True,3,plain,False,0,0.16510611900002914,True,17,0.4128947854042053,107.38436889648438,28,3208.2216796875,29,0.9999998807907104,6.185623645782471,39.317848205566406
4,False,8.344475645571947e-05,0.0006468521896749735,,0,2802.3642578125,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36670243740081787,1.4314463138580322,8.634622573852539,0.9323742389678955,1.0383931398391724,0.8504341840744019,4.8357768058776855,8.846142768859863,0.0020751953125,0.004150390625,0.0,0.0,0.0,0.166748046875,0.0,0.0,0.0,0.0068359375,0.152587890625,26.935894012451172,True,4,plain,False,0,0.0,False,2,,101.44784545898438,13,2659.60546875,14,1.1499693393707275,1.1499693393707275,26.935894012451172
4,False,8.268505189334974e-05,0.0006358599639497697,,0,3136.81298828125,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49594295024871826,4.080501079559326,10.4644775390625,0.8787968754768372,1.0963287353515625,0.824667751789093,7.447669982910156,11.479223251342773,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.2021484375,0.0,0.0,0.0,0.03564453125,0.189208984375,36.767608642578125,True,5,plain,False,0,0.0,False,32,,102.42477416992188,43,3105.732421875,44,2.547107696533203,2.547107696533203,36.767608642578125
4,False,8.207704377127811e-05,0.0005912329070270061,,0,3568.494140625,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8291440010070801,10.649575233459473,14.136210441589355,0.8917081356048584,1.3415355682373047,1.4006706476211548,6.604755401611328,12.451168060302734,0.000732421875,0.00146484375,0.0,0.0,0.000244140625,0.309814453125,0.0,0.0,0.0,0.042236328125,0.28857421875,48.30476760864258,True,6,plain,False,0,0.0,False,70,,106.67691802978516,81,3553.146728515625,82,4.160414218902588,4.160414218902588,48.30476760864258
4,True,8.114078809740022e-05,0.0005825294065289199,,0,3706.78125,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0053054094314575,12.37232780456543,16.349517822265625,0.9182852506637573,1.4917893409729004,1.6028378009796143,6.8275837898254395,12.074673652648926,0.0025634765625,0.00244140625,0.002685546875,0.0,0.0048828125,0.325927734375,0.0,0.0,0.0,0.059814453125,0.275390625,52.6423225402832,True,7,plain,False,0,0.005139847999998892,True,75,0.4063589870929718,108.2470932006836,86,3708.244384765625,87,0.9999998211860657,6.066068649291992,52.6423225402832
4,False,7.978385110618547e-05,0.0006558012682944536,,0,3092.638671875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49063125252723694,3.428708076477051,11.8174409866333,0.8304397463798523,1.021354079246521,1.1403855085372925,5.711078643798828,12.20037841796875,0.0025634765625,0.004638671875,0.00048828125,0.0,0.0,0.254150390625,0.0,0.0,0.0,0.03515625,0.240478515625,36.64041519165039,True,8,plain,False,0,0.0,False,11,,99.06461334228516,22,3106.510009765625,23,1.587296485900879,1.587296485900879,36.64041519165039
4,False,8.134059316944331e-05,0.0005997150437906384,,0,3614.576904296875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867933750152588,11.332952499389648,14.76225471496582,0.8957157135009766,1.3821388483047485,1.4817233085632324,6.679712295532227,12.258197784423828,0.0009765625,0.001708984375,0.000244140625,0.0,0.00341796875,0.307861328125,0.0,0.0,0.0,0.04638671875,0.2861671447753906,49.67948913574219,True,9,plain,False,0,0.0,False,72,,103.96450805664062,83,3606.542724609375,84,3.225529432296753,3.225529432296753,49.67948913574219
4,False,8.004699338926002e-05,0.0005700300680473447,,0,3780.431640625,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1126103401184082,12.792051315307617,17.585708618164062,0.9525221586227417,1.5983597040176392,1.6880193948745728,6.758396625518799,12.138031005859375,0.0069580078125,0.008544921875,0.00537109375,0.0,0.0078125,0.3603515625,0.0,0.0,0.0,0.074462890625,0.26522064208984375,54.62569808959961,True,10,plain,False,0,0.0,False,77,,106.10630798339844,88,3780.799560546875,89,5.286472320556641,5.286472320556641,54.62569808959961
4,True,8.134247036650777e-05,0.0006471448577940464,,0,3147.65283203125,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4974116384983063,4.112924098968506,10.41540813446045,0.8799762725830078,1.0952394008636475,0.8117907047271729,6.994537353515625,11.358762741088867,0.0003662109375,0.000244140625,0.00048828125,0.0,0.0,0.2001953125,0.0,0.0,0.0,0.03515625,0.1884765625,36.166053771972656,True,11,plain,False,0,0.005511715000011463,True,33,0.40550702810287476,99.4865951538086,44,3082.73876953125,45,1.0,6.651691436767578,36.166053771972656
4,False,8.031788456719369e-05,0.0006458298885263503,,0,3175.01123046875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48972761631011963,3.7980542182922363,10.85632610321045,0.8465722799301147,1.0707850456237793,0.9058177471160889,6.01135778427124,13.007373809814453,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.2119140625,0.0,0.0,0.0,0.0341796875,0.21142578125,36.98601531982422,True,12,plain,False,0,0.0,False,25,,97.121337890625,36,3121.17919921875,37,1.6297056674957275,1.6297056674957275,36.98601531982422
4,False,7.978892972460017e-05,0.0006217642803676426,,0,3425.974609375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769827604293823,7.8770952224731445,13.065038681030273,0.893089771270752,1.2241127490997314,1.0991995334625244,6.603865146636963,12.575130462646484,0.0003662109375,0.000732421875,0.0,0.0,0.0,0.277587890625,0.0,0.0,0.0,0.032958984375,0.268798828125,44.01451110839844,True,13,plain,False,0,0.0,False,61,,99.51166534423828,72,3400.269775390625,73,3.217033624649048,3.217033624649048,44.01451110839844
4,False,8.206496568163857e-05,0.0006146747036837041,,0,3119.87060546875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4978411793708801,4.577387809753418,9.485135078430176,0.8424299955368042,1.0134296417236328,0.7732897996902466,9.349021911621094,9.970109939575195,0.00244140625,0.0048828125,0.0,0.0,0.0,0.18798828125,0.0,0.0,0.0,0.05859375,0.173095703125,36.508644104003906,True,14,plain,False,0,0.0,False,7,,99.13433837890625,18,3100.301025390625,19,4.698197841644287,4.698197841644287,36.508644104003906
4,True,7.975013431860134e-05,0.0006120462203398347,,0,3511.13037109375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651203274726868,9.567527770996094,13.572952270507812,0.8891429901123047,1.289048671722412,1.2869670391082764,6.562419891357422,12.529239654541016,0.00048828125,0.0009765625,0.0,0.0,0.0,0.3109550476074219,0.0,0.0,0.0,0.037353515625,0.289306640625,46.46241760253906,True,15,plain,False,0,0.005468078000149035,True,67,0.404094934463501,100.43763732910156,78,3492.48193359375,79,0.9999997615814209,6.43636417388916,46.46241760253906
4,False,7.923683733679354e-05,0.0006610098644159734,,0,3140.31884765625,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131484270095825,4.725207328796387,10.352209091186523,0.8826345205307007,1.0949268341064453,0.7878420352935791,7.045300483703613,10.92985725402832,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.1943359375,0.0,0.0,0.0,0.033203125,0.1826171875,36.33112716674805,True,16,plain,False,0,0.0,False,36,,96.23506164550781,47,3094.6591796875,48,1.4364595413208008,1.4364595413208008,36.33112716674805
4,False,7.848294626455754e-05,0.0005721664056181908,,0,3815.31005859375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1756906509399414,12.871500968933105,18.160396575927734,0.978793203830719,1.6546249389648438,1.7353719472885132,6.648974418640137,12.27777099609375,0.01025390625,0.011962890625,0.008544921875,0.0,0.053955078125,0.3876953125,0.0,0.0,0.0,0.081298828125,0.2607421875,55.50312423706055,True,17,plain,False,0,0.0,False,78,,102.50335693359375,89,3818.358642578125,90,3.615277051925659,3.615277051925659,55.50312423706055
4,False,7.858857861720026e-05,0.0006424672319553792,,0,3298.138427734375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901479721069336,6.152151107788086,12.050580978393555,0.896906852722168,1.1537692546844482,0.9011884927749634,7.062829971313477,12.006706237792969,0.000244140625,0.00048828125,0.0,0.0,0.0,0.2333984375,0.0,0.0,0.0,0.03271484375,0.22314453125,40.81428146362305,True,18,plain,False,0,0.0,False,51,,96.95378112792969,62,3278.903564453125,63,5.109882354736328,5.109882354736328,40.81428146362305
4,True,7.876566087361425e-05,0.00062226178124547,,0,3483.550537109375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305482625961304,8.923324584960938,13.344932556152344,0.8896142244338989,1.2610414028167725,1.2152159214019775,6.557248592376709,12.531813621520996,0.00048828125,0.0009765625,0.0,0.0,0.0,0.3046875,0.0,0.0,0.0,0.035400390625,0.28466796875,45.45374298095703,True,19,plain,False,0,0.005326285999899483,True,65,0.40357425808906555,98.36805725097656,76,3458.237060546875,77,0.9999998807907104,6.859720230102539,45.45374298095703
4,False,7.754033867968246e-05,0.0006629075505770743,,0,3174.602294921875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263230800628662,5.06161642074585,10.289003372192383,0.8908928036689758,1.1044683456420898,0.7935777902603149,7.836538314819336,10.628520965576172,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.19580078125,0.0,0.0,0.0,0.039306640625,0.18359375,37.130943298339844,True,20,plain,False,0,0.0,False,39,,95.48048400878906,50,3131.865478515625,51,1.4054467678070068,1.4054467678070068,37.130943298339844
4,False,7.662647112738341e-05,0.000665543251670897,,0,3152.0,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843349754810333,3.1653451919555664,12.345161437988281,0.8103785514831543,1.0161314010620117,1.1669998168945312,5.076476097106934,12.6295166015625,0.001953125,0.00341796875,0.00048828125,0.0,0.0,0.256591796875,0.0,0.0,0.0,0.032470703125,0.236328125,36.69434356689453,True,21,plain,False,0,0.0,False,13,,93.84766387939453,24,3115.917724609375,25,2.964848279953003,2.964848279953003,36.69434356689453
4,False,7.74390937294811e-05,0.0006619674968533218,,0,3152.257568359375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225057601928711,5.011223793029785,10.323125839233398,0.8878246545791626,1.099631905555725,0.7970997095108032,7.814837455749512,10.704214096069336,0.0006103515625,0.000244140625,0.0009765625,0.0,0.0,0.197265625,0.0,0.0,0.0,0.042724609375,0.184326171875,37.16046142578125,True,22,plain,False,0,0.0,False,38,,95.48017883300781,49,3133.04248046875,50,4.345357418060303,4.345357418060303,37.16046142578125
4,True,7.758666470181197e-05,0.0006499754381366074,,0,3334.719482421875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6108896732330322,6.443912982940674,12.287408828735352,0.8949705362319946,1.16715407371521,0.9319249391555786,6.876213550567627,12.051477432250977,0.000244140625,0.00048828125,0.0,0.0,0.0,0.242431640625,0.0,0.0,0.0,0.032470703125,0.232177734375,41.26395034790039,True,23,plain,False,0,0.00543531899984373,True,54,0.40217167139053345,96.0871810913086,65,3300.017333984375,66,0.9999997615814209,5.866392135620117,41.26395034790039
4,False,7.595802162541077e-05,0.0006617251201532781,,0,3174.592529296875,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48678332567214966,3.391451835632324,11.140844345092773,0.8325072526931763,1.0545296669006348,0.9541759490966797,5.9686150550842285,12.811394691467285,0.00048828125,0.00048828125,0.00048828125,0.0,0.0,0.2236328125,0.0,0.0,0.0,0.033203125,0.21533203125,36.64030075073242,True,24,plain,False,0,0.0,False,22,,93.89476013183594,33,3116.392822265625,34,1.6734097003936768,1.6734097003936768,36.64030075073242
4,False,7.63467323849909e-05,0.0006493666442111135,,0,3349.478515625,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295760869979858,6.779205799102783,12.537127494812012,0.8934007883071899,1.1757917404174805,0.9738402366638184,6.705402374267578,12.174222946166992,0.000244140625,0.00048828125,0.0,0.0,0.0,0.251220703125,0.0,0.0,0.0,0.033203125,0.243896484375,41.868568420410156,True,25,plain,False,0,0.0,False,56,,95.99303436279297,67,3327.2373046875,68,3.1824727058410645,3.1824727058410645,41.868568420410156
4,False,7.337941497098655e-05,0.0006176568567752838,,0,3027.06884765625,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667779207229614,5.516665935516357,8.692002296447754,0.8743586540222168,1.0236120223999023,0.7663252353668213,9.462085723876953,9.114433288574219,0.0030517578125,0.006103515625,0.0,0.0,0.0,0.174560546875,0.0,0.0,0.0,0.123779296875,0.174560546875,35.916259765625,True,26,plain,False,0,0.0,False,6,,97.46965789794922,17,3077.57177734375,18,4.6750359535217285,4.6750359535217285,35.916259765625
4,True,7.597295189043507e-05,0.0006550672696903348,,0,3318.63720703125,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972220301628113,6.225027084350586,12.108755111694336,0.8945084810256958,1.152793288230896,0.9095382690429688,7.065917015075684,11.939359664916992,0.000244140625,0.00048828125,0.0,0.0,0.0,0.23388671875,0.0,0.0,0.0,0.032958984375,0.22509765625,40.89311981201172,True,27,plain,False,0,0.005952804000116885,True,52,0.40099209547042847,95.8252182006836,63,3288.83056640625,64,0.9999998807907104,6.216432094573975,40.89311981201172
4,False,7.405134238069877e-05,0.0006337355589494109,,0,3529.812255859375,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785383403301239,9.777385711669922,13.672457695007324,0.8863304853439331,1.2877345085144043,1.3196183443069458,6.526846885681152,12.325523376464844,0.0006103515625,0.001220703125,0.0,0.0,0.0,0.312469482421875,0.0,0.0,0.0,0.038330078125,0.28955078125,46.58127975463867,True,28,plain,False,0,0.0,False,68,,98.15274047851562,79,3511.565673828125,80,1.8615928888320923,1.8615928888320923,46.58127975463867
4,False,7.488606206607074e-05,0.0006548439851030707,,0,2888.988525390625,0.0005,"[""h1"", ""roi"", ""bounds_training_penalty"", ""radial_envelope"", ""dissipation""]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[],spatial_mean_per_channel_then_channel_sum_then_batch_mean,paper-plain-l2-v1,canonical_normalized_state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358437180519104,2.3149337768554688,8.455001831054688,0.9626257419586182,1.0423144102096558,0.7876694202423096,6.098955154418945,8.66605281829834,0.001953125,0.00390625,0.0,0.0,0.0,0.163818359375,0.0,0.0,0.0,0.007568359375,0.151123046875,28.685989379882812,True,29,plain,False,0,0.0,False,1,,92.62284088134766,12,2755.1953125,13,2.6226460933685303,2.6226460933685303,28.685989379882812
